poverta_minorile,alfab_femminile,distanza_scuola_km,rapporto_alunni_ins,servizi_igienici_f,accesso_stradale,lavoro_minorile,eventi_conflitto,shock_climatico,scuola_coranica,acqua_potabile,spesa_edu_procapite,lga_id
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B64770944232121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B64829234996535
15.2,38.2,2.5,0.0,11.0,4.6,0.0,9.3,3.8,12.5,1.1,1.8,59680162B65118596491840
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,0.0,0.0,25.5,59680162B65190975434062
17.5,9.7,3.9,4.3,9.0,11.3,5.5,6.8,4.6,16.6,10.9,0.0,59680162B65219804693248
12.0,3.6,4.5,15.1,6.9,0.0,21.4,11.8,0.0,21.0,3.0,0.6,59680162B65662189989638
19.4,10.6,5.1,2.2,8.3,5.6,7.9,13.0,7.2,10.6,8.9,1.2,59680162B6607126567740
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B66079212084305
9.8,28.6,5.4,1.9,4.7,0.0,23.5,4.6,3.8,17.1,0.0,0.5,59680162B66353567053476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,46.0,0.0,35.3,59680162B66461609617276
13.2,33.8,0.0,4.7,0.0,7.6,6.3,9.4,7.2,4.0,13.7,0.0,59680162B66628176907248
13.1,25.6,5.0,5.6,5.8,12.7,10.1,0.0,0.6,13.4,7.5,0.5,59680162B66631777088899
0.0,12.0,36.5,0.0,22.0,0.0,0.0,9.5,8.3,10.6,0.0,1.1,59680162B66680936539808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B66692684641238
15.6,0.0,2.9,11.9,2.0,9.8,7.6,13.8,10.3,2.0,22.2,2.1,59680162B67238968218645
0.0,0.0,18.3,0.0,0.0,0.0,32.9,46.0,0.0,0.0,0.0,2.8,59680162B67606782034303
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,77.7,59680162B67610911656226
13.8,15.9,4.9,4.1,3.5,0.0,8.1,6.3,5.7,26.1,11.6,0.0,59680162B67680561366569
0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1,23.9,0.0,0.0,0.0,59680162B67711641000031
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B67809263123643
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,31.0,59680162B6783963116345
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B68024378624756
9.9,17.1,18.1,9.8,5.9,10.1,9.0,1.7,8.4,2.7,7.2,0.0,59680162B68131021355449
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,70.3,0.0,9.9,59680162B68133263226567
0.0,0.0,0.0,2.6,0.0,0.0,0.0,41.9,28.6,0.0,26.8,0.0,59680162B68239008143557
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B68325668602500
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B68379866165825
26.7,4.8,6.2,28.2,0.0,7.1,3.1,0.0,4.1,13.2,4.6,2.0,59680162B68799842423101
0.0,0.0,0.0,0.0,48.0,0.0,2.4,13.4,12.5,0.0,23.7,0.0,59680162B69095881694103
0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,59680162B69298252864907
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,59680162B6932812925911
0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,68.4,0.0,0.0,16.6,59680162B69595078054024
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B69679397491551
46.6,0.0,4.3,0.0,0.0,16.9,23.7,0.0,8.4,0.0,0.0,0.0,59680162B69752440983216
16.1,13.4,11.4,0.0,0.4,2.7,12.1,1.5,6.9,20.8,11.9,2.7,59680162B69796164397605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,80.6,0.0,59680162B69944768623609
11.4,8.1,3.3,2.3,9.2,6.4,11.7,10.0,5.2,30.7,1.9,0.0,59680162B70118559758614
0.0,0.0,4.8,0.0,0.0,50.6,0.0,0.0,0.0,3.4,41.2,0.0,59680162B70265669805684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B7029176012538
0.0,0.0,0.0,7.5,0.0,0.0,0.0,68.4,24.1,0.0,0.0,0.0,59680162B70509973828236
0.0,0.0,75.8,0.0,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,59680162B70529740290920
0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,99.3,0.0,0.0,0.0,59680162B70631413452384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B70922239420655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B70948216254513
0.0,0.0,0.0,0.0,39.2,0.0,0.0,0.0,55.8,0.0,0.0,5.0,59680162B70966513794539
4.0,19.8,6.4,11.3,4.8,13.1,14.5,0.0,0.0,24.3,0.0,1.8,59680162B71065109904105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.9,0.0,0.0,0.0,35.1,59680162B71074793306885
7.8,27.2,8.8,0.0,9.6,15.9,11.6,1.1,1.5,6.1,10.3,0.1,59680162B7149387462115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B71691370147242
10.1,22.6,10.7,6.0,5.6,0.0,10.2,9.9,0.6,18.2,6.1,0.0,59680162B7192144408722
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B72042998542035
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,71.3,0.0,59680162B72061925749770
83.1,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,6.2,59680162B72068294191364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B72404517830917
0.0,0.0,27.6,0.0,14.7,27.0,0.0,14.8,8.9,0.0,0.0,7.0,59680162B72495617993590
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B72514771239598
4.4,0.0,0.0,0.0,30.9,0.0,0.0,15.0,16.5,0.0,30.4,2.9,59680162B7261312330016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B72641942292242
15.1,8.3,14.7,7.7,4.5,8.8,0.7,0.0,5.9,18.4,15.8,0.0,59680162B72659245241320
11.1,18.1,5.1,5.9,8.4,0.0,8.4,26.2,6.4,0.4,8.5,1.4,59680162B72688070781247
0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,6.5,0.0,0.0,0.0,59680162B72688390978538
6.5,23.7,8.4,2.7,9.5,7.6,17.0,1.1,0.0,15.5,7.8,0.3,59680162B7272699675434
10.0,19.0,4.2,3.7,9.7,7.0,21.1,0.0,1.3,12.0,10.7,1.1,59680162B7305913438202
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B73078519517404
13.4,12.3,5.5,9.2,16.4,2.7,16.9,0.0,5.0,9.7,8.0,0.7,59680162B73114171000075
0.0,0.0,0.0,0.0,0.0,0.0,82.4,0.0,0.0,0.0,0.0,17.6,59680162B73238408569532
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B73411137510562
10.1,16.5,0.0,3.2,6.3,10.4,20.8,1.5,5.7,11.0,14.7,0.0,59680162B73440349718888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B73807077480910
0.0,0.0,0.0,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,59680162B73824932270854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59680162B73921161942586
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B73952515985037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B74094197759690
0.0,0.0,0.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,0.0,21.9,59680162B74099392913903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B74248263036628
12.2,27.4,6.6,2.9,8.2,8.0,8.4,0.0,2.1,10.1,12.9,1.2,59680162B74336355497846
0.0,0.0,0.0,0.0,0.0,0.0,65.7,0.0,0.0,0.0,0.0,34.3,59680162B74485110483501
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59680162B74748273614391
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,59680162B74859155842016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,69.5,0.0,0.0,0.0,59680162B7486965108625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B75104511306168
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B7511527862302
0.0,40.7,0.0,0.0,0.0,21.0,15.1,6.7,16.5,0.0,0.0,0.0,59680162B75172896497028
11.9,8.7,12.1,4.0,11.3,0.0,13.3,1.1,4.9,18.2,13.5,1.0,59680162B75348496545912
0.0,0.0,4.4,0.0,0.0,0.0,0.0,22.8,72.7,0.0,0.0,0.0,59680162B75618838886778
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B75725109309044
22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,59680162B75733324884372
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B76063539046075
0.0,8.6,0.0,0.0,0.0,0.0,17.9,0.0,2.0,0.0,67.7,3.7,59680162B76072611977433
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1,0.0,54.9,59680162B76130047047659
0.0,0.0,0.0,71.9,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,59680162B7635361694273
0.0,0.0,0.0,0.0,0.0,69.4,0.0,0.0,0.0,0.0,0.0,30.6,59680162B76413580563978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B76564266679550
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B76636581595069
15.9,16.5,6.0,3.3,6.4,7.2,11.2,15.2,1.4,13.7,3.4,0.0,59680162B76704120420691
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59680162B76876152340896
16.8,21.1,3.3,6.1,12.1,0.0,17.2,0.0,0.0,22.3,0.2,0.8,59680162B76882427234764
5.6,16.2,0.9,16.7,7.4,0.6,3.9,19.9,2.8,12.6,13.3,0.1,59680162B76884691739548
8.9,22.0,2.6,3.7,10.1,7.5,12.4,0.0,4.3,25.2,3.3,0.0,59680162B77130024076735
7.3,22.8,4.4,7.5,6.9,6.8,9.4,4.3,0.9,15.5,14.2,0.0,59680162B77220990792423
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B77368104900520
0.0,0.0,70.1,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,59680162B77398299052023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B77604659700593
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B77807256215392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B7784772599553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B7861486631755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59680162B78634023582239
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B78639882894514
0.0,24.8,5.8,12.2,7.5,20.6,8.0,0.0,1.7,7.5,11.9,0.0,59680162B78681214723365
8.0,15.3,6.6,6.8,13.5,4.3,14.5,0.0,4.9,10.0,14.3,1.8,59680162B7876035432306
0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,0.0,0.0,0.0,15.2,59680162B78900735102434
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.0,53.4,0.0,59680162B7891718144591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B78935719106444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B7938799528038
11.6,28.2,3.0,4.8,7.9,13.1,8.3,1.2,1.5,10.0,9.4,1.1,59680162B79463473975333
14.7,27.0,5.3,0.2,7.0,8.1,9.8,0.0,1.8,15.7,9.2,1.2,59680162B79502957035648
6.3,20.3,3.7,7.0,5.1,15.7,7.6,0.0,1.0,20.3,12.1,1.1,59680162B79526209894783
13.9,33.1,0.0,12.2,8.8,0.0,5.9,0.0,6.5,8.1,8.8,2.6,59680162B797578221173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B79793295224635
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,59680162B79825109156569
34.4,0.0,0.0,0.0,0.0,24.7,39.4,0.0,0.0,0.0,1.5,0.0,59680162B79884468001879
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,59680162B80116312922204
15.2,14.6,10.7,7.0,1.6,3.8,8.1,9.6,4.3,17.5,6.8,0.6,59680162B80393484388201
11.7,14.7,4.6,1.2,15.0,10.0,12.9,0.0,4.9,10.5,14.4,0.0,59680162B80605638185127
0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,87.1,0.0,0.0,0.0,59680162B80670265641804
2.0,12.4,1.3,18.8,15.7,0.0,13.0,22.8,2.3,9.7,0.0,1.9,59680162B8070211954831
11.4,0.0,21.7,0.0,0.0,4.6,20.1,0.0,0.0,0.0,37.7,4.5,59680162B80791368745463
11.2,23.8,4.0,9.1,2.8,9.7,13.5,0.0,1.3,14.6,9.9,0.0,59680162B80813578140782
0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,32.5,0.0,0.0,30.8,59680162B80910542790982
0.0,0.0,0.0,0.0,0.0,29.7,0.0,0.0,33.7,36.5,0.0,0.0,59680162B81014786719276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B81796058650879
14.4,35.0,9.5,0.0,24.7,3.8,0.0,3.0,9.6,0.0,0.0,0.0,59680162B82021418174103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,0.0,0.0,43.7,59680162B82334724733824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7,0.0,0.0,38.3,59680162B82387239737873
19.4,0.0,15.4,7.4,19.6,13.5,8.0,0.0,1.1,14.9,0.0,0.7,59680162B8258215962885
23.6,36.6,0.0,3.8,10.7,16.2,0.0,1.4,4.5,0.0,1.3,1.7,59680162B82734256395858
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,59680162B82820769085578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B82944797684000
12.4,7.8,8.2,6.1,0.0,14.5,19.5,0.0,5.8,10.8,12.9,2.1,59680162B82946706311025
3.0,0.5,14.9,3.7,19.4,0.0,18.9,13.6,5.8,19.5,0.6,0.2,59680162B82996162763265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B83041511737206
11.5,18.9,0.0,9.3,0.0,11.4,6.7,7.0,8.5,8.2,18.4,0.1,59680162B83052310642670
12.1,19.0,6.9,8.0,2.1,14.9,12.1,0.0,2.8,16.7,3.3,2.0,59680162B83099166959131
0.0,0.0,43.4,0.0,0.0,0.0,0.0,0.0,56.6,0.0,0.0,0.0,59680162B83241100924072
0.0,0.0,19.6,9.1,0.0,0.0,0.0,60.1,10.0,0.0,0.0,1.2,59680162B83278495681126
0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,91.4,0.0,0.0,0.0,59680162B83284995722346
19.9,12.7,3.3,0.4,0.0,14.6,2.9,2.0,6.1,28.7,8.6,0.9,59680162B83386112613514
23.3,21.5,2.6,7.4,4.8,0.8,9.4,9.7,2.7,7.9,8.6,1.5,59680162B83394095212312
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B83455285452940
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B83508950999506
25.9,0.0,0.0,23.2,22.7,10.9,10.4,0.0,0.0,0.0,0.0,6.9,59680162B83662033692716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1,0.0,0.0,5.9,59680162B83694422254145
0.3,24.3,1.1,0.0,27.1,5.3,19.8,2.8,7.4,0.0,7.9,4.1,59680162B83800309048446
12.6,28.7,4.9,5.4,4.3,6.2,4.0,1.3,3.4,21.1,6.9,1.2,59680162B8390528040617
9.3,38.1,0.2,8.9,12.3,5.6,1.6,12.0,0.0,0.0,12.0,0.1,59680162B83966420631158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,71.2,59680162B84100135495566
0.0,0.0,0.0,5.2,90.3,0.0,0.0,0.0,4.5,0.0,0.0,0.0,59680162B84198311358077
12.2,45.7,5.0,5.4,0.0,0.0,16.1,0.0,6.3,9.2,0.0,0.0,59680162B84224544107566
0.0,32.4,3.8,2.1,0.0,0.0,21.6,0.0,1.4,15.9,19.9,3.0,59680162B84327981884458
0.0,40.5,3.2,4.0,6.0,6.4,2.8,9.4,2.6,18.3,6.9,0.0,59680162B84612216171504
40.1,0.0,0.0,16.5,0.0,0.0,7.8,33.2,0.0,2.4,0.0,0.0,59680162B84828583281462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B84830000650933
0.0,0.0,0.0,0.0,61.1,0.6,0.0,9.3,0.0,0.0,29.1,0.0,59680162B85175001165051
0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,59680162B85189896765318
0.0,36.5,0.0,0.0,30.5,0.0,0.0,19.3,0.0,0.0,13.6,0.1,59680162B85303802109421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B85361781814064
9.6,25.5,1.5,9.5,11.8,4.2,13.0,1.0,2.5,14.1,6.2,1.2,59680162B85415328791745
9.8,30.2,7.0,0.0,13.6,6.4,12.5,3.9,3.8,1.9,10.1,0.9,59680162B85493721249292
19.4,22.1,5.6,3.9,1.7,9.2,5.5,15.6,8.6,0.1,7.7,0.6,59680162B85522063023223
19.1,18.6,11.5,9.8,10.1,7.7,6.6,1.2,1.0,9.8,3.3,1.3,59680162B85769693016783
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B86026568122675
0.0,0.0,0.0,66.5,0.0,0.0,0.0,26.2,0.0,0.0,0.0,7.4,59680162B86061563506110
13.5,17.5,0.0,4.7,6.9,0.0,5.3,28.1,4.5,13.1,5.9,0.5,59680162B86116731035265
0.0,0.0,2.1,7.1,0.0,15.5,0.0,38.3,12.1,9.0,15.8,0.0,59680162B86155479852967
21.5,25.0,0.0,0.0,2.9,20.9,0.0,19.2,0.8,9.7,0.0,0.0,59680162B86291828303656
0.0,13.5,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,78.6,0.0,59680162B86357482908219
15.0,35.7,0.5,0.3,6.9,9.6,10.3,0.0,1.5,13.7,6.5,0.0,59680162B86414227144381
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1,0.0,0.0,28.9,59680162B86980115162892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B87049040782715
17.0,32.3,5.7,0.0,0.1,11.6,6.7,1.5,3.8,19.7,1.0,0.5,59680162B87154562016330
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,18.2,0.0,65.8,8.3,59680162B87230656090923
9.5,18.9,1.7,4.1,4.8,15.1,11.4,0.0,4.0,17.2,13.3,0.0,59680162B87284296025200
9.8,29.4,4.4,7.1,5.0,12.1,0.0,0.0,2.8,10.0,18.5,1.0,59680162B87372052025364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3,0.0,0.0,25.7,59680162B87442417129591
12.6,26.2,0.0,0.0,5.6,6.8,9.2,12.1,1.8,9.4,16.4,0.0,59680162B87534880716336
15.4,0.0,22.7,0.0,0.0,0.0,10.9,51.0,0.0,0.0,0.0,0.0,59680162B87556890682936
20.0,8.6,0.0,11.7,21.5,5.9,11.3,9.3,0.7,0.0,8.3,2.8,59680162B87731060313783
0.0,0.0,0.0,0.0,0.0,0.0,82.9,0.0,14.5,0.0,0.0,2.6,59680162B87797979497124
15.2,22.0,4.7,1.0,2.6,9.6,2.8,6.6,2.5,27.4,5.0,0.4,59680162B87872962443621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,59680162B88090020431393
13.9,17.2,7.1,0.2,3.7,9.0,5.2,1.4,2.6,30.4,8.0,1.4,59680162B88243538379460
27.5,0.0,0.0,0.0,0.0,0.0,0.0,42.5,10.3,0.0,0.0,19.8,59680162B88302028338466
6.7,25.4,5.6,0.0,12.0,11.1,15.7,0.0,0.3,12.6,9.9,0.6,59680162B88365177272018
16.0,13.0,9.0,10.7,13.1,0.0,3.1,11.9,5.7,0.0,17.4,0.1,59680162B88504568355174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B88663407419721
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B8886032648131
9.8,19.0,10.4,3.6,11.0,0.4,9.0,0.0,6.4,26.2,1.5,2.8,59680162B88881037507986
0.0,0.0,0.0,0.0,87.3,12.7,0.0,0.0,0.0,0.0,0.0,0.0,59680162B88998270560680
0.0,60.3,0.0,0.0,21.9,7.9,0.0,0.0,5.2,0.0,4.5,0.2,59680162B89203090045374
23.3,0.0,12.1,0.0,0.0,0.0,18.2,10.4,11.5,0.0,17.4,7.1,59680162B89324456878264
0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,34.7,0.0,59.8,0.0,59680162B89342314449475
10.6,18.9,9.9,0.0,9.7,0.0,4.7,10.7,1.5,18.0,16.0,0.0,59680162B89355923746110
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2,0.0,42.0,9.8,59680162B89388744582495
18.1,23.8,6.9,4.9,2.9,4.3,19.7,7.3,2.7,8.7,0.0,0.7,59680162B89404589930000
0.0,0.0,0.6,0.0,33.1,30.0,36.3,0.0,0.0,0.0,0.0,0.0,59680162B89596725903657
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B89634889188856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B89638160160445
0.0,0.0,0.0,0.0,0.0,0.0,82.1,17.9,0.0,0.0,0.0,0.0,59680162B89640587380951
0.1,56.2,9.5,8.0,0.0,6.3,17.4,0.0,2.5,0.0,0.0,0.0,59680162B89701706643364
9.9,23.6,9.7,6.7,12.3,12.4,0.1,19.7,4.2,0.0,0.0,1.3,59680162B89766877463651
12.2,26.9,9.7,1.9,6.9,9.9,3.4,0.0,0.2,22.3,5.0,1.7,59680162B89921626898623
23.7,20.8,9.1,9.0,2.6,0.0,10.9,0.0,6.6,6.0,10.9,0.5,59680162B89970230221745
4.5,41.3,6.6,1.3,0.0,5.6,10.2,8.0,2.9,11.6,8.0,0.0,59680162B90037113183568
14.3,21.5,9.3,9.3,1.6,5.6,7.2,0.0,1.9,26.0,3.4,0.0,59680162B90439441381954
0.0,0.0,44.6,0.0,0.0,0.0,0.0,0.0,55.4,0.0,0.0,0.0,59680162B90522809362613
9.4,27.3,1.0,12.2,7.5,7.6,0.0,7.7,0.3,22.3,3.3,1.3,59680162B90533313280833
0.0,0.0,0.0,0.0,2.8,97.2,0.0,0.0,0.0,0.0,0.0,0.0,59680162B90577513466378
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,59680162B90615098764032
16.6,16.1,0.0,0.5,6.1,6.4,9.5,13.1,2.9,19.5,9.2,0.0,59680162B90895100901083
0.0,0.0,35.6,0.0,0.0,0.0,7.3,11.8,3.1,0.0,37.8,4.4,59680162B90915593246984
1.4,40.8,0.0,15.1,1.9,2.8,24.0,0.0,0.0,3.1,10.2,0.7,59680162B90957738044815
10.9,7.7,12.0,3.2,0.0,18.0,0.0,30.7,2.0,15.5,0.0,0.0,59680162B91029831757376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B9128777704300
7.5,26.2,1.7,14.5,6.3,0.0,9.8,2.4,7.5,16.4,7.6,0.0,59680162B91304502238334
0.0,0.0,0.0,0.0,6.7,0.0,0.0,74.3,18.6,0.0,0.0,0.4,59680162B9133954487337
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9,0.0,2.1,0.0,59680162B91433810506609
16.3,46.3,4.7,1.9,0.0,14.1,0.0,0.0,2.6,13.3,0.0,0.9,59680162B91454305469147
4.3,20.8,8.3,0.0,7.4,9.4,16.4,11.0,7.5,8.8,5.8,0.2,59680162B9145923747098
8.7,28.3,3.6,5.0,14.6,3.4,3.8,0.0,6.2,15.7,10.7,0.0,59680162B91492845849591
0.0,0.0,31.8,0.0,0.0,28.0,0.0,0.0,0.0,0.0,39.2,1.0,59680162B91711719497512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B91755424681987
0.0,0.0,0.0,7.1,28.2,25.7,0.0,0.0,12.7,0.0,25.2,1.1,59680162B91872344495309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B91981903970684
8.3,0.0,0.0,0.0,34.6,0.0,0.0,42.8,14.2,0.0,0.0,0.0,59680162B92155854422456
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B92640548002056
0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,0.0,0.0,0.0,29.1,59680162B92942987363648
4.5,10.8,3.7,0.0,2.5,0.0,43.8,8.3,26.3,0.0,0.0,0.0,59680162B92999716235821
14.4,22.1,5.1,7.5,4.5,11.6,7.0,1.1,1.8,16.3,8.5,0.0,59680162B93100308813933
0.0,0.0,61.8,0.0,0.0,0.0,0.0,0.0,38.2,0.0,0.0,0.0,59680162B93345317219884
