lga_id,lga,state,zone,lat,lon,pop_6_11,urban,tasso_fuori_scuola,divario_genere_pp,oos_pred_2026,oos_pred_strutturale,risk_score,fascia,bambini_a_rischio,poverta_minorile,alfab_femminile,distanza_scuola_km,rapporto_alunni_ins,servizi_igienici_f,accesso_stradale,lavoro_minorile,eventi_conflitto,shock_climatico,scuola_coranica,acqua_potabile,spesa_edu_procapite
59680162B5199404243189,Kalgo,Kebbi,North West,12.384,4.047,49570,0,43.323,-0.48,42.023,42.492,70.0,Alto,20831,92.527,51.399,7.449,40.317,43.439,40.082,21.302,0,51.737,23.473,42.319,14.187
59680162B52281011363885,Gada,Sokoto,North West,13.686,5.712,39674,0,45.219,1.07,45.429,48.708,75.7,Alto,18023,82.592,30.271,4.471,64.467,27.281,35.37,33.336,1,72.878,22.942,44.937,15.798
59680162B52609098277437,Ringim,Jigawa,North West,12.166,9.11,28620,1,30.359,4.56,43.709,36.756,72.8,Alto,12509,79.673,46.14,1.73,55.848,65.454,70.63,26.632,0,73.472,33.696,54.137,16.116
59680162B52658055469559,Malam Madori,Jigawa,North West,12.524,9.938,44457,0,63.306,5.29,46.487,48.929,77.5,Alto,20667,81.165,33.451,4.842,69.376,31.684,48.429,27.897,3,71.94,35.053,42.621,44.142
59680162B52775693188226,Oyigbo,Rivers,South South,4.832,7.325,37728,1,11.235,1.15,11.301,11.375,18.8,Basso,4263,54.088,97.624,0.2,41.673,68.861,68.287,18.234,1,61.815,0.0,94.071,40.012
59680162B53064832422435,Irele,Ondo,South West,6.508,4.999,31885,0,8.531,-2.06,9.516,10.851,15.9,Basso,3034,70.072,96.092,1.379,26.586,82.083,96.488,17.582,0,33.494,0.0,84.531,31.942
59680162B53080807091718,Shendam,Plateau,North Central,8.743,9.519,41187,0,31.033,0.48,26.5,29.219,44.2,Medio,10915,74.812,64.596,4.676,52.779,54.515,73.431,23.405,4,40.308,9.508,89.362,28.608
59680162B53104406185271,Ikorodu,Lagos,South West,6.6,3.594,14970,0,14.783,-1.19,11.945,14.493,19.9,Basso,1788,69.525,87.336,2.169,47.163,65.834,94.696,0.5,0,45.913,9.779,90.235,36.446
59680162B53120698145103,Oru West,Imo,South East,5.735,6.878,24416,0,10.507,-3.0,11.271,12.252,18.8,Basso,2752,70.557,96.815,2.129,22.231,75.708,62.998,1.036,0,39.124,0.0,72.756,38.225
59680162B53174064204838,Rogo,Kano,North West,11.509,7.853,90313,0,45.998,1.27,46.63,48.852,77.7,Alto,42113,91.254,29.528,4.665,55.181,58.639,47.877,22.567,2,66.568,41.909,42.735,12.943
59680162B53208862785263,Kaita,Katsina,North West,13.184,7.794,90815,0,50.566,1.01,46.988,51.473,78.3,Alto,42672,95.37,37.195,5.373,75.95,37.666,20.441,22.539,1,66.826,38.188,53.41,20.729
59680162B53228015633193,Tangaza,Sokoto,North West,13.479,4.97,26088,0,44.213,2.9,47.931,44.341,79.9,Alto,12504,81.885,32.039,3.231,63.248,33.627,43.128,33.635,0,66.436,18.309,48.564,23.334
59680162B53329994117155,Aba North,Abia,South East,5.108,7.34,60384,1,10.876,-2.74,7.921,9.788,13.2,Basso,4783,56.313,73.693,0.2,28.428,99.0,99.0,13.306,1,53.706,3.163,99.0,28.635
59680162B53652676960042,Gbonyin,Ekiti,South West,7.588,5.497,18331,0,22.896,-0.22,17.392,14.862,29.0,Basso,3188,65.837,79.178,3.051,33.454,71.81,87.861,13.952,0,36.559,0.0,94.409,24.091
59680162B537197556674,Atiba,Oyo,South West,8.041,3.904,51886,1,5.713,-3.0,4.016,4.584,6.7,Basso,2083,57.186,99.0,0.383,30.689,82.996,99.0,0.5,1,44.949,0.0,99.0,26.428
59680162B53764009147535,Ogun Waterside,Ogun,South West,6.48,4.378,45417,0,22.333,-0.95,12.433,15.456,20.7,Basso,5646,60.208,73.566,1.636,34.984,64.057,82.443,12.381,2,32.456,0.0,99.0,33.23
59680162B53803782710688,Talata Mafara,Zamfara,North West,12.398,6.082,24725,0,42.68,1.56,43.498,44.74,72.5,Alto,10755,90.69,42.118,2.039,86.583,33.95,43.2,27.42,2,73.036,21.599,62.866,30.603
59680162B54095353953704,Kibiya,Kano,North West,11.495,8.696,67157,0,51.847,0.34,48.828,47.271,81.4,Alto,32792,98.315,36.775,4.041,62.918,50.442,26.492,37.381,0,79.7,24.866,68.677,22.847
59680162B54185205976265,Jama'Are,Bauchi,North East,11.652,9.889,10125,0,42.212,3.04,45.177,44.259,75.3,Alto,4574,82.736,35.844,5.064,56.437,49.811,51.775,26.668,4,70.983,19.344,49.134,14.485
59680162B54275853767873,Akoko-Edo,Edo,South South,7.352,6.125,32485,1,7.388,-2.22,8.434,11.17,14.1,Basso,2740,59.056,72.907,0.2,42.53,84.074,99.0,1.067,1,60.963,0.0,78.987,47.815
59680162B54301811333050,Ifelodun,Osun,South West,7.929,4.637,20895,1,0.8,-1.49,1.141,2.321,1.9,Basso,238,49.744,98.601,0.2,42.773,99.0,99.0,4.535,0,29.424,0.0,99.0,27.642
59680162B54313559089261,Alimosho,Lagos,South West,6.582,3.254,45561,0,10.463,0.05,11.553,11.571,19.3,Basso,5264,68.636,93.692,0.2,32.375,99.0,82.449,8.95,0,39.615,8.106,76.704,27.653
59680162B54356159238049,Orumba North,Anambra,South East,6.124,7.163,26040,1,9.281,-2.44,5.176,5.47,8.6,Basso,1348,57.801,95.898,2.052,36.517,97.862,99.0,0.66,0,31.252,6.105,99.0,23.503
59680162B54666922464494,Sandamu,Katsina,North West,12.933,8.406,18061,0,47.211,2.66,47.694,45.334,79.5,Alto,8614,78.535,50.562,3.803,63.662,32.423,61.508,32.969,1,51.624,44.207,39.023,17.873
59680162B54887547034560,Emure,Ekiti,South West,7.406,5.502,61464,1,13.127,-0.7,7.676,9.608,12.8,Basso,4718,55.734,82.919,1.441,49.83,76.695,99.0,0.5,0,45.006,0.0,90.868,23.221
59680162B54897023187709,Orelope,Oyo,South West,8.782,3.789,15316,1,1.471,-0.54,5.42,7.592,9.0,Basso,830,50.517,99.0,2.421,50.857,76.091,80.158,0.5,0,53.855,0.0,99.0,25.407
59680162B54973397451304,Remo North,Ogun,South West,7.004,3.72,25521,1,7.257,-1.07,8.192,10.687,13.7,Basso,2091,54.528,89.977,0.593,31.679,75.853,91.345,18.229,0,52.178,7.72,99.0,21.788
59680162B54988677972163,Jibia,Katsina,North West,12.988,7.468,67432,0,54.264,2.47,50.561,48.304,84.3,Alto,34094,88.131,33.656,4.782,60.176,36.583,40.954,30.389,1,70.22,33.997,58.624,14.926
59680162B55022918372626,Kabo,Kano,North West,11.891,8.182,76987,1,43.015,0.56,42.771,42.907,71.3,Alto,32928,89.395,51.177,4.17,62.184,45.332,31.859,21.225,3,80.23,20.109,48.794,18.124
59680162B55124041708975,Dass,Bauchi,North East,10.008,9.474,53950,1,34.863,1.34,37.481,34.476,62.5,Medio,20221,69.766,54.098,3.368,49.332,58.888,53.739,22.529,3,62.101,20.807,56.888,13.332
59680162B55239717258244,Zurmi,Zamfara,North West,12.857,6.76,36835,0,49.283,2.98,47.464,44.183,79.1,Alto,17483,82.046,36.839,5.171,65.694,38.549,50.13,33.871,1,73.108,19.02,61.023,16.337
59680162B5525087107293,Oyun,Kwara,North Central,8.184,4.631,57764,0,29.907,-1.15,29.185,26.881,48.6,Medio,16859,72.3,63.465,3.456,35.174,54.285,61.266,13.019,0,60.367,0.0,45.492,14.67
59680162B5540117047510,Okitipupa,Ondo,South West,6.565,4.73,35536,0,20.319,-0.0,15.067,14.327,25.1,Basso,5354,65.026,84.699,1.58,33.367,70.403,95.989,12.138,0,27.353,12.803,93.636,24.961
59680162B55504856664882,Fakai,Kebbi,North West,11.538,4.822,36954,0,39.203,-0.63,40.601,40.29,67.7,Medio,15004,87.948,47.148,1.603,52.193,31.392,42.952,23.701,0,66.236,24.018,59.745,16.714
59680162B55690925628014,Efon,Ekiti,South West,7.677,4.944,153401,1,10.409,0.25,10.208,9.951,17.0,Basso,15660,49.974,93.256,0.258,52.451,88.297,84.636,14.855,1,27.413,0.0,77.914,25.169
59680162B5579026585541,Madobi,Kano,North West,11.815,8.341,83521,1,40.852,-2.04,42.95,43.94,71.6,Alto,35872,87.808,52.674,1.997,79.62,29.36,48.807,18.224,1,54.07,44.896,57.223,15.734
59680162B55799213409467,Akamkpa,Cross River,South South,5.382,8.531,115096,1,12.32,-2.34,10.637,14.442,17.7,Basso,12243,64.937,93.484,0.2,60.154,60.543,63.091,7.433,0,66.884,0.0,99.0,26.273
59680162B56106136996502,Magumeri,Borno,North East,12.216,12.697,26336,0,38.941,0.31,45.862,43.982,76.4,Alto,12078,84.314,40.826,2.948,57.686,49.317,20.855,21.172,5,70.159,24.318,67.185,21.916
59680162B56433787774877,Ika North East,Delta,South South,6.236,6.32,35865,1,11.186,-1.32,11.256,11.829,18.8,Basso,4037,50.562,92.487,0.2,30.995,61.799,98.061,3.521,2,63.86,19.078,92.211,23.982
59680162B56562801938729,Bodinga,Sokoto,North West,12.804,5.176,26576,0,51.002,4.23,47.481,48.384,79.1,Alto,12618,89.983,48.213,5.668,67.327,7.5,49.496,35.132,0,57.152,34.766,61.066,16.203
59680162B56865757670534,Dala,Kano,North West,12.03,8.49,68852,0,55.448,2.63,50.738,48.215,84.6,Alto,34934,88.254,32.349,5.187,46.013,18.013,39.251,39.982,1,54.364,30.072,71.408,28.414
59680162B56866992006033,Akoko North West,Ondo,South West,7.658,5.815,28585,1,7.177,-0.89,6.198,8.762,10.3,Basso,1772,62.726,99.0,0.328,46.192,84.182,80.948,0.5,0,26.627,0.0,72.129,19.884
59680162B56887411771488,Ahiazu-Mbaise,Imo,South East,5.552,7.271,61455,0,14.851,-0.68,9.43,11.988,15.7,Basso,5795,57.635,82.017,1.424,30.464,67.067,89.184,1.83,0,62.285,5.241,95.695,31.078
59680162B5704166644463,Ibarapa East,Oyo,South West,7.595,3.48,26326,1,9.617,-2.72,10.755,11.374,17.9,Basso,2831,63.988,77.657,0.2,46.841,75.392,91.04,3.685,0,42.978,2.476,99.0,34.344
59680162B57364751970918,Lamurde,Adamawa,North East,9.557,11.708,86232,0,50.652,2.19,49.673,52.076,82.8,Alto,42834,92.243,26.857,4.562,54.278,18.613,40.418,33.434,1,74.033,28.618,34.769,27.376
59680162B57621312639176,Dukku,Gombe,North East,10.769,10.887,39162,0,49.95,0.85,48.449,49.176,80.7,Alto,18974,93.213,45.615,4.632,73.58,34.819,57.251,28.867,8,74.288,23.5,46.763,34.08
59680162B5781056238943,Apapa,Lagos,South West,6.439,3.376,29468,1,10.538,0.19,12.321,10.744,20.5,Basso,3631,54.705,92.132,0.654,45.695,60.947,85.145,8.809,1,29.544,0.0,89.678,24.251
59680162B58427071840888,Uvwie,Delta,South South,5.574,5.783,124314,0,16.312,-1.17,18.289,15.732,30.5,Basso,22735,60.107,83.365,1.177,31.847,85.115,59.639,15.1,3,54.94,0.0,93.075,31.669
59680162B58622494857171,Ovia South-West,Edo,South South,6.47,5.299,9814,0,15.179,1.67,20.897,16.854,34.8,Basso,2051,47.024,82.218,2.075,25.414,62.383,68.055,18.5,2,37.964,3.142,69.248,19.634
59680162B58679994750141,Bagwai,Kano,North West,12.107,8.12,15906,0,40.533,1.99,45.405,44.955,75.7,Alto,7222,79.418,45.443,2.464,42.206,37.201,32.696,29.233,2,71.596,42.773,51.477,27.15
59680162B58812788921078,Moba,Ekiti,South West,7.99,5.139,21954,1,17.322,-0.3,8.354,10.14,13.9,Basso,1834,70.607,99.0,0.388,44.89,96.132,99.0,0.5,3,37.732,14.917,98.235,29.764
59680162B58958286313368,Akpabuyo,Cross River,South South,4.951,8.531,44719,1,2.825,-0.45,12.528,10.599,20.9,Basso,5603,63.718,99.0,0.211,21.697,74.565,99.0,13.296,3,63.684,0.0,81.442,23.548
59680162B59054541310664,Calabar Municipal,Cross River,South South,5.005,8.332,12441,1,7.592,-3.0,11.374,10.832,19.0,Basso,1415,67.401,88.937,1.506,49.757,98.8,99.0,12.579,0,45.313,0.0,86.881,19.342
59680162B59256397716169,Malumfashi,Katsina,North West,11.861,7.752,60350,0,54.996,2.19,54.009,55.021,90.0,Alto,32594,93.131,22.511,4.826,59.58,31.073,32.763,38.249,3,56.098,47.571,70.902,24.557
59680162B59329233871626,Akuku Toru,Rivers,South South,4.57,6.629,46243,1,17.959,-2.37,13.98,14.834,23.3,Basso,6465,61.582,99.0,2.805,36.767,71.802,88.762,15.013,1,69.868,14.172,90.119,25.081
59680162B59497895637604,Onitsha South,Anambra,South East,6.141,6.774,33781,0,5.54,-0.02,9.717,9.381,16.2,Basso,3283,69.361,92.83,2.211,14.0,89.854,78.191,0.5,1,43.609,0.0,94.355,26.668
59680162B59525703418999,Asa,Kwara,North Central,8.442,4.388,34237,1,22.987,-0.79,19.234,19.604,32.1,Basso,6585,68.802,74.512,4.17,44.1,53.506,99.0,0.5,3,54.882,0.0,65.367,33.058
59680162B5954014037791,Ardo-Kola,Taraba,North East,8.847,11.151,21175,0,39.768,3.88,41.058,38.637,68.4,Alto,8694,88.474,49.508,1.605,68.306,32.726,66.7,13.733,2,74.706,6.496,26.753,12.632
59680162B59567965419701,Orolu,Osun,South West,7.89,4.464,76744,0,4.669,-1.65,11.096,10.641,18.5,Basso,8515,68.404,95.867,1.956,39.479,76.196,99.0,9.848,0,34.311,0.287,96.508,21.434
59680162B59717618896779,Olorunsogo,Oyo,South West,8.738,4.043,49433,1,7.552,-2.85,5.844,3.96,9.7,Basso,2889,49.602,93.443,0.2,17.25,81.296,99.0,0.5,1,57.893,0.0,99.0,20.766
59680162B59739898555342,Mbatoli,Imo,South East,5.586,7.022,52347,1,0.8,-1.78,4.751,5.251,7.9,Basso,2487,49.025,99.0,0.2,26.857,73.662,87.077,1.988,3,32.569,0.0,99.0,34.147
59680162B5974853059370,Ife South,Osun,South West,7.196,4.577,6586,1,0.8,-0.3,6.27,6.085,10.5,Basso,413,64.688,99.0,0.479,44.106,81.576,99.0,0.5,0,40.661,0.0,98.745,25.988
59680162B59976260592487,Mani,Katsina,North West,12.907,7.933,36938,1,43.43,1.23,42.527,41.887,70.9,Alto,15708,86.37,44.84,2.99,62.256,42.439,60.842,20.704,0,76.233,46.694,60.009,45.75
59680162B60046857326615,Ile Oluji/Okeigbo,Ondo,South West,7.239,4.888,28560,0,12.241,-0.68,11.057,11.927,18.4,Basso,3158,49.536,92.045,0.887,34.967,71.642,51.654,13.17,0,56.196,0.0,99.0,21.675
59680162B6009908161486,Kosofe,Lagos,South West,6.587,3.392,20581,1,4.838,0.09,4.651,7.479,7.8,Basso,957,53.363,99.0,1.434,38.196,87.908,78.203,8.178,1,31.431,2.654,92.027,36.662
59680162B60219664923389,Gokana,Rivers,South South,4.635,7.28,19575,1,14.83,-0.9,12.283,13.072,20.5,Basso,2404,53.468,90.572,1.811,37.777,83.857,87.962,15.846,3,53.353,6.372,89.995,18.071
59680162B60349541451220,Dutsi,Katsina,North West,12.917,8.157,70495,0,45.161,0.86,52.061,51.002,86.8,Alto,36700,80.245,31.756,4.605,66.755,31.132,40.042,24.212,2,78.426,39.432,34.753,11.546
59680162B60516342630503,Dutsin Ma,Katsina,North West,12.409,7.527,18080,0,49.525,-0.63,46.351,49.324,77.3,Alto,8380,86.074,28.279,4.281,81.21,44.213,41.892,33.335,2,55.556,24.953,43.644,14.001
59680162B60568566930973,Zing,Taraba,North East,8.872,11.739,28550,0,48.71,2.65,47.132,43.507,78.6,Alto,13456,81.359,39.488,4.834,61.991,29.226,60.038,15.128,2,63.683,23.686,36.11,12.803
59680162B60638866528984,Kirfi,Bauchi,North East,10.452,10.519,18046,0,51.425,3.07,46.964,44.384,78.3,Alto,8475,96.439,49.604,2.722,62.248,29.09,75.962,25.458,3,86.176,30.822,55.688,17.534
59680162B60875368726655,Sanga,Kaduna,North West,9.246,8.459,23160,0,44.422,0.58,47.432,47.716,79.1,Alto,10985,83.15,29.131,5.236,65.336,35.535,49.483,33.549,0,61.368,32.018,53.746,18.053
59680162B6096372749080,Barkin Ladi,Plateau,North Central,9.535,8.94,29609,0,34.516,0.22,28.898,31.537,48.2,Medio,8556,74.102,55.235,3.451,56.117,45.199,57.945,20.779,3,59.073,0.0,65.875,34.531
59680162B61002782115608,Yusufari,Yobe,North East,13.163,10.508,25785,0,47.815,-0.2,47.047,46.708,78.4,Alto,12131,87.479,48.552,4.703,54.257,29.605,67.931,25.994,5,82.754,37.841,52.864,20.538
59680162B61092998371306,Alkaleri,Bauchi,North East,9.868,10.394,21600,0,49.097,1.68,49.096,47.116,81.8,Alto,10605,89.185,36.604,4.178,56.689,40.254,48.349,26.261,5,84.205,36.683,80.0,24.933
59680162B61116944198945,Ogbia,Bayelsa,South South,4.791,6.314,38335,1,7.23,-1.0,12.265,13.56,20.4,Basso,4702,60.975,92.567,0.2,49.393,55.262,95.194,2.141,0,57.151,9.595,62.861,51.306
59680162B61170702756328,Ussa,Taraba,North East,7.129,10.06,23132,0,55.752,1.63,49.744,50.885,82.9,Alto,11507,93.872,31.354,3.935,54.637,30.287,74.927,29.514,6,67.681,45.448,62.574,20.415
59680162B61270202433812,Egbedore,Osun,South West,7.784,4.432,42485,0,11.922,-0.25,19.961,18.111,33.3,Basso,8480,67.582,77.929,1.263,30.393,82.129,74.095,11.992,0,38.443,8.943,63.78,22.481
59680162B61434523060701,Ayedire,Osun,South West,7.562,4.233,38837,1,9.669,-2.32,7.047,8.664,11.7,Basso,2737,60.872,99.0,2.144,47.375,97.156,99.0,1.223,0,28.515,20.781,99.0,32.818
59680162B61451583552190,Ngor-Okpala,Imo,South East,5.331,7.146,45148,1,10.8,-3.0,8.291,6.88,13.8,Basso,3743,60.992,99.0,0.2,44.572,73.884,99.0,0.5,2,30.021,0.0,96.672,31.891
59680162B61567493958965,Suru,Kebbi,North West,11.792,4.145,45401,0,54.121,0.14,49.398,48.391,82.3,Alto,22427,83.407,39.802,3.709,76.252,38.419,28.573,29.626,2,60.133,37.149,51.85,32.324
59680162B61760155439631,Girei,Adamawa,North East,9.423,12.466,29132,0,47.343,1.31,44.338,43.979,73.9,Alto,12917,94.117,45.268,4.794,65.816,35.318,47.534,31.869,0,64.855,28.246,74.898,30.277
59680162B61774592523326,Odigbo,Ondo,South West,6.732,4.885,33147,1,6.418,-1.87,4.146,6.887,6.9,Basso,1374,61.29,87.765,0.2,29.34,79.658,96.52,0.5,1,32.69,0.0,99.0,27.608
59680162B61995403132351,Agatu,Benue,North Central,7.856,7.927,95298,1,30.464,-0.03,24.797,25.377,41.3,Medio,23631,55.356,70.359,3.369,39.151,65.095,59.117,20.178,2,42.482,24.132,76.663,19.044
59680162B6205124943279,Isokan,Osun,South West,7.3,4.209,264594,1,4.009,-1.14,7.518,9.663,12.5,Basso,19893,59.139,93.934,0.2,32.371,97.647,99.0,10.619,1,41.02,15.975,99.0,19.907
59680162B62255786160615,Kogi,Kogi,North Central,8.146,6.852,28553,0,31.616,0.22,28.008,30.665,46.7,Medio,7997,71.072,62.424,2.128,56.196,55.973,46.076,20.177,0,44.141,12.084,50.139,19.974
59680162B62313947241233,Wushishi,Niger,North Central,9.686,5.899,36561,0,34.028,-1.76,31.432,33.065,52.4,Medio,11492,82.507,66.046,3.787,56.465,35.856,57.756,23.954,0,55.411,15.253,71.252,33.652
59680162B62360966111253,Matazu,Katsina,North West,12.238,7.659,53135,0,45.323,1.78,49.277,47.178,82.1,Alto,26183,81.745,32.344,5.129,54.368,47.613,43.145,34.705,1,66.21,37.386,55.26,26.713
59680162B62375507242594,Kura,Kano,North West,11.779,8.474,63068,0,44.796,0.15,49.285,50.765,82.1,Alto,31083,97.573,18.297,4.114,50.804,38.279,52.599,29.677,1,65.874,34.922,49.703,20.411
59680162B62394297156991,Oyo West,Oyo,South West,7.956,3.823,22447,1,7.689,0.56,8.36,9.681,13.9,Basso,1877,43.659,83.233,1.583,22.393,80.109,65.545,10.814,0,31.495,9.938,99.0,35.893
59680162B62922932811240,Ibarapa North,Oyo,South West,7.651,3.176,17936,1,4.128,-0.51,8.966,5.499,14.9,Basso,1608,41.866,85.243,0.348,18.624,69.051,99.0,12.583,0,25.066,0.0,94.248,26.343
59680162B6299894636493,Obio/Akpor,Rivers,South South,4.856,6.998,24971,0,18.989,-0.26,15.891,18.806,26.5,Basso,3968,60.874,77.647,0.586,42.841,69.141,62.176,10.54,1,72.215,0.0,71.161,18.838
59680162B63010488329613,Tafa,Niger,North Central,9.23,7.255,45245,0,25.745,2.39,28.6,30.369,47.7,Medio,12940,65.119,43.422,3.934,31.823,44.972,52.59,19.379,2,46.556,4.694,74.301,26.697
59680162B63088628372837,Igbo-Eze-South,Enugu,South East,6.949,7.365,11094,0,1.774,0.42,5.464,7.985,9.1,Basso,606,57.35,99.0,1.223,35.699,65.106,91.674,9.099,0,23.968,0.0,98.506,29.836
59680162B63156374952276,Sapele,Delta,South South,5.873,5.634,83829,1,7.559,-1.0,13.794,12.935,23.0,Basso,11564,56.011,88.121,0.2,33.178,79.372,70.967,8.144,1,61.695,2.595,73.647,19.629
59680162B6318880418470,Paikoro,Niger,North Central,9.493,6.838,45235,1,20.923,0.78,19.946,23.1,33.2,Basso,9023,65.126,77.407,1.546,31.495,42.512,56.777,19.6,2,50.718,2.101,68.176,14.167
59680162B63355484795141,Jaba,Kaduna,North West,9.473,8.013,37004,0,47.761,0.54,49.297,47.217,82.2,Alto,18242,81.43,42.124,2.452,56.74,27.118,37.25,26.171,1,71.418,42.438,42.964,17.986
59680162B63361885953813,Warawa,Kano,North West,11.905,8.793,67946,1,47.299,3.42,43.935,44.252,73.2,Alto,29852,89.446,53.836,4.125,64.176,16.764,40.41,31.721,0,79.434,17.666,38.781,20.501
59680162B63392407575553,Nafada,Gombe,North East,11.035,11.234,91557,0,47.435,-1.0,46.408,41.203,77.3,Alto,42489,81.11,38.497,4.515,55.861,33.892,66.619,31.459,2,59.25,12.18,51.514,19.953
59680162B63511927639310,Kudan,Kaduna,North West,11.267,7.719,33184,0,44.958,-0.81,46.21,46.942,77.0,Alto,15334,94.759,44.405,4.358,74.089,31.909,43.633,31.117,1,55.89,25.582,48.425,26.634
59680162B63684780260143,Koko-Besse,Kebbi,North West,11.45,4.495,51787,0,55.614,4.49,53.548,52.367,89.2,Alto,27731,82.6,24.299,2.138,49.214,25.199,27.147,48.995,1,46.057,38.705,45.95,15.919
59680162B63804955714699,Ilorin South,Kwara,North Central,8.481,4.672,10043,1,18.564,0.86,22.595,19.602,37.7,Basso,2269,60.134,75.122,0.713,37.348,54.057,53.683,14.301,3,48.501,8.644,97.292,42.576
59680162B63960569375521,Anka,Zamfara,North West,11.971,6.023,31443,0,48.001,0.52,43.797,46.908,73.0,Alto,13771,81.51,29.295,4.301,75.138,46.454,42.099,18.184,0,78.333,27.6,27.178,12.845
59680162B64027612781435,Agwara,Niger,North Central,10.725,4.525,50225,0,33.05,1.3,28.688,28.733,47.8,Medio,14409,73.481,69.788,3.32,53.313,34.303,89.16,15.905,1,60.73,8.699,52.696,15.98
59680162B64112154685735,Abi,Cross River,South South,5.884,8.035,55434,1,8.216,1.51,10.006,17.23,16.7,Basso,5547,67.791,83.673,0.2,38.417,60.046,58.021,8.413,2,55.294,0.0,82.03,32.952
59680162B64183111122385,Shomgom,Gombe,North East,9.732,11.244,36339,1,42.831,3.41,40.278,36.635,67.1,Medio,14637,85.633,54.32,3.531,71.2,49.373,43.712,24.789,3,95.361,5.729,82.597,18.541
59680162B6425058524044,Agaie,Niger,North Central,8.948,6.427,56926,0,28.688,1.08,26.108,25.682,43.5,Medio,14862,73.253,62.784,4.201,43.454,44.196,80.683,19.189,0,54.452,0.0,73.0,30.26
59680162B64506251287847,Kajola,Oyo,South West,8.014,3.358,28646,0,7.364,0.27,12.942,12.916,21.6,Basso,3707,61.744,75.164,0.481,46.666,99.0,86.136,11.704,0,24.615,3.585,84.536,27.642
59680162B64610537243626,Gwandu,Kebbi,North West,12.477,4.622,35515,0,53.327,0.41,47.733,48.037,79.6,Alto,16952,95.517,41.916,3.264,51.871,40.748,47.249,31.192,1,63.793,41.328,41.556,23.648
59680162B64636531363939,Gwiwa,Jigawa,North West,12.738,8.292,44111,0,44.905,4.14,43.681,46.046,72.8,Alto,19268,91.87,45.693,4.481,59.825,24.257,56.483,27.092,1,68.303,37.367,66.568,12.296
59680162B64690225464412,Kaura Namoda,Zamfara,North West,12.477,6.572,36761,1,38.99,-0.03,37.629,36.834,62.7,Medio,13833,84.745,71.325,3.316,82.652,42.682,63.001,33.405,1,56.123,25.978,70.036,21.647
59680162B64727590098747,Jere,Borno,North East,11.936,13.185,22221,0,46.244,1.41,44.966,45.094,74.9,Alto,9992,96.531,48.07,4.771,66.959,52.294,49.155,23.73,4,75.15,12.134,25.881,17.856
59680162B64770944232121,Uzo-Uwani,Enugu,South East,6.684,7.186,38639,0,19.051,-0.22,14.178,14.086,23.6,Basso,5478,69.339,76.353,2.088,38.175,80.504,91.789,7.531,0,40.648,4.13,99.0,31.935
59680162B64829234996535,Yenegoa,Bayelsa,South South,5.064,6.379,70661,1,2.309,-2.28,9.642,6.568,16.1,Basso,6813,45.016,99.0,1.43,35.847,81.077,87.854,14.531,0,51.177,0.0,91.463,34.683
59680162B65118596491840,Hawul,Borno,North East,10.461,12.31,15818,0,45.981,1.7,45.497,45.333,75.8,Alto,7197,87.929,27.197,3.567,42.281,30.451,51.883,18.579,4,69.003,28.251,65.606,15.608
59680162B65190975434062,Eleme,Rivers,South South,4.778,7.14,56850,1,23.618,-0.28,12.581,14.83,21.0,Basso,7152,62.03,88.411,2.449,41.427,64.192,99.0,14.261,1,64.15,0.0,79.708,19.445
59680162B65219804693248,Ngala,Borno,North East,12.346,14.146,36823,0,51.329,2.33,41.003,42.879,68.3,Alto,15099,86.706,54.249,3.729,56.919,37.512,43.065,23.163,3,68.376,28.88,50.714,25.748
59680162B65662189989638,Arewa Dandi,Kebbi,North West,12.683,4.024,15494,0,45.215,-0.67,43.047,42.301,71.7,Alto,6670,82.605,58.587,3.85,74.746,40.825,66.606,35.567,4,49.993,31.594,63.063,21.544
59680162B6607126567740,Fufore,Adamawa,North East,9.245,12.758,49136,0,41.971,1.4,45.125,41.805,75.2,Alto,22172,86.664,54.337,3.861,53.067,39.865,53.056,24.47,4,75.523,24.241,55.226,19.726
59680162B66079212084305,Ila,Osun,South West,7.97,4.898,34538,0,17.888,-1.63,9.952,12.496,16.6,Basso,3437,56.34,86.719,1.322,36.663,81.008,97.378,14.264,0,33.74,3.529,69.532,21.712
59680162B66353567053476,Guri,Jigawa,North West,12.645,10.474,27339,0,48.653,1.47,49.958,48.119,83.3,Alto,13658,84.46,31.59,4.581,54.509,40.783,63.533,46.063,3,72.148,34.382,68.224,21.21
59680162B66461609617276,Akoko South West,Ondo,South West,7.408,5.706,135210,0,18.345,1.68,10.327,13.273,17.2,Basso,13964,62.058,89.62,0.36,20.033,83.583,95.618,5.222,1,54.496,19.417,83.573,17.568
59680162B66628176907248,Mayo-Belwa,Adamawa,North East,8.939,12.023,23270,0,33.897,-1.83,43.026,44.204,71.7,Alto,10012,85.959,31.435,1.925,59.647,56.662,46.076,25.019,4,85.052,21.207,41.067,39.894
59680162B66631777088899,Isa,Sokoto,North West,13.228,6.37,18796,0,49.713,1.25,50.073,51.753,83.5,Alto,9412,91.011,28.719,4.804,66.658,35.585,24.742,33.044,1,55.119,33.705,46.811,20.161
59680162B66680936539808,Bassa,Kogi,North Central,7.738,6.957,52155,0,29.75,1.18,26.272,29.07,43.8,Medio,13702,70.167,59.436,4.422,36.407,44.437,64.576,6.286,2,57.212,19.324,79.171,22.864
